datetime,1INCH,AAVE,ADA,AERO,AKT,ALGO,APE,APT,ARB,AR,ATOM,AVAX,AXL,AXS,BCH,BNB,BRETT,BSV,BTC,CAKE,CFX,CHZ,COMP,CRV,DOGE,DOT,DRIFT,DYDX,EGLD,EIGEN,ENA,ENS,ETC,ETHFI,ETH,FARTCOIN,FET,FIL,FLOW,GALA,GRT,HBAR,ICP,IMX,INJ,IOTA,JASMY,JTO,JUP,KAIA,KAS,KAVA,LDO,LINK,LTC,MANA,MORPHO,MOVE,NEAR,NEO,ONDO,OP,PENDLE,PENGU,POL,POPCAT,PYTH,QNT,RENDER,RUNE,SAND,SEI,SOL,SPX,STRK,STX,SUI,SUN,SUPER,TAO,THETA,TIA,TON,TRX,TURBO,TWT,UNI,VET,VIRTUAL,WIF,WLD,W,XLM,XMR,XRP,XTZ,ZEC,ZK,date
2024-04-27,14748991.7967,31840890.130000003,221078913.3888,,,67932164.3433,141203071.935,112967154.608,299090385.74954,96799599.9488,85067867.86347,225539704.389,44043734.25,41061948.184,207996853.08772,462596166.9894,,16068455.9,10613447841.889,18526756.919999998,45629413.2643,30740600.942080002,16495233.212599998,49274037.3579,612154390.68995,134345150.4175,,46108714.574999996,19638350.551000003,,411813711.96,70775470.8792,251188687.72997996,113414909.293,7158127092.29339,,136633186.26,247709259.376,14848827.32,116279787.30934,60808066.113120005,232497671.2695,52566076.438,31329420.9888,68476606.5015,14670860.63363,26893620.364492,96707128.2474,63657564.3746,,19466306.5614,14697913.40084,39677512.4217,181745753.88955998,290377010.9403,33341284.816,,,664914731.22,101820175.1672,136842666.30804,312731994.2011,81412187.6958,,,,27917073.2137,8100304.704000001,,80908430.05,61357413.077599995,122700951.55,2082168942.6679997,,64552175.2555,61279411.7394,151355229.11593,,7101045.0046,22407740.8416,60338501.94064,108552299.9631,69565540.12539999,70060667.10698,,4683287.4291,73337631.876,19811422.965195,,620865817.73992,399263754.9588,157355508.48627,24950231.9017,16563185.05734,344887217.61072,17617979.713800002,9593533.178790001,,2024-04-27
2024-04-28,9635425.2834,19657646.8,139790902.5417,,,32741846.2314,65431913.724700004,69556931.844,226779157.07392,115245476.06769998,54380825.087050006,167751220.27600002,12827115.23789,28425752.142,124013944.43616001,358633710.58799994,,6026537.699999999,7952668271.1333,12428486.811,39483670.322850004,22162382.2203,10063296.403199999,27819984.281400003,423195355.13686,87325300.45709999,,28544336.154600002,10800058.925999999,,372291382.736,99628134.804,335060847.90816003,1165425412.51,6524172649.92192,,101036520.27839999,155737969.05620003,9686918.941200001,105862182.96000001,33483321.9408,135552775.56552002,56448180.941,18586441.0266,49604350.711500004,10425260.34747,18237806.154,59513642.6165,45847585.7395,,35692955.92114,15767197.223229999,56555002.93799999,106306494.41349,174982212.00125998,22150808.2592,,,373671985.28000003,155920939.64659998,103005350.69052,378774290.8128,70527124.764,,,,21293283.6703,6252347.808,,44635641.921,41263444.1214,107149815.1905,1354954141.2419999,,66103960.60482,47088850.4022,86325193.20655999,,5631918.981,17299908.143999998,33264183.694950003,61537339.604,56246617.08239,67157194.14134,,4048201.8619999997,68295846.105,17440155.53553,,358207486.72499996,203555953.00259998,167429588.5905,18682616.83214,24743567.907660004,229337727.64009002,12471215.7318,9360384.028660001,,2024-04-28
2024-04-29,14712615.404099999,28975998.899,185462538.12399998,,,52650286.95586,63297709.8474,143275170.10050002,245525540.03263,112890549.1766,89692349.6916,341817962.49,11524410.294780001,49244379.327,229938803.60766003,498591082.47480005,,8055153.826,14582316832.7112,23587991.0945,62184217.245280005,45409826.688420005,18466671.19925,58416000.6766,753212009.1539999,143200817.2669,,58318562.2248,19643027.404,,756044091.6520001,68851259.9872,260384617.62678003,1090065430.299,9517634383.57923,,147763828.944,244223722.032,14494189.9284,157747408.18024,40515302.30976,172507249.47059998,72427447.556,25877341.6064,83960172.96800001,16236266.61818,27821211.071012,59246941.6028,52417712.977,,22271470.07769,15846454.30545,178234451.97739998,177709836.2637,253121407.73628002,40565973.9616,,,334279537.166,199333766.04772,109417622.51650001,296744688.36047995,234550136.8824,,,,31731663.33,7124271.86,,67365682.10000001,63832340.927999996,273387974.9472,2297906918.2999997,,53179098.46722001,89077358.1672,126272075.79364999,,6465538.45,48028346.065919995,132955579.58049,140320591.3902,53095354.0981,74040022.71315,,12688686.384,76310966.41499999,37708402.93761,,623159395.516,289913218.426,495742956.46463996,28395723.67092,23137133.23584,450415225.35330003,21495519.5625,14885949.591,,2024-04-29
2024-04-30,21905178.206,43102227.21,309742424.2084,,,65847898.136,86412714.14400001,223959104.8032,309316056.58746,113086065.3006,174763463.81497997,365741226.56,11677227.602940002,72595305.555,314590669.97889996,1106518421.9804,,17647667.599,24791038684.193596,19437050.553,73931598.92,71502044.91864,19533006.31668,66779903.01849999,987106203.65349,235844863.90219998,,71180075.5545,27388238.276,,700817898.2859999,55608897.2796,262932762.0122,609589551.714,12889288692.52488,,165418249.27830002,330003731.0298,20911257.779999997,151098598.33401,51803587.33918,183573710.70848,86921317.57000001,41822684.5585,109531895.5557,20619065.49404,43375347.01862399,260590705.83,82394006.2744,,20516078.24255,19244175.46944,109283068.55880001,224462090.38384998,235690331.16135,53079660.056499995,,,463256871.07199997,242733514.28016,160067028.6577,313771472.38395,314975518.68240005,,,,46481643.325,10921137.76,,92248088.896,92951435.4993,198717180.12719998,3452654620.675,,70516755.88188,141192862.22599998,207557244.25700003,,9041419.5388,52191744.24804,83128992.7347,166722381.2694,123653682.57079999,126808415.1276,,15230386.072,101583737.568,36651534.620294996,,672686812.44345,393119116.566,466174194.91347003,43575167.21168,20394945.59316,559141634.94336,28584991.8948,16592929.960250001,,2024-04-30
2024-05-01,32128179.3027,51488213.42600001,358700196.9276,,,76140326.0827,81690573.59750001,218096799.94829997,322112350.266,193488331.036,435207661.33438003,377658794.348,50976287.811359994,74613537.183,317908882.64016,826243002.8460001,,21264242.649,32891806943.84,15541152.4569,67480508.08975,83682091.16865,26695529.58666,83730226.5697,1487512574.88246,367838476.2846,,83389122.2376,34740105.484000005,,672766015.5680001,48627386.3021,309681957.71656,466266968.76409996,12706449508.04727,,197937473.57999998,368549412.5773,26877317.581899997,186383199.63039002,73049682.30282,350075289.08028,89528436.861,38522068.969799995,126647359.98799999,21627556.82748,63160656.759504005,210224664.1152,100332108.544,,16960984.1897,16440006.054450002,98374066.34470001,272782280.8456,291703695.59642,47539076.445,,,494858827.84000003,190016732.59712,205537989.2787,787027836.642,184776287.1462,,,,49123238.415,10190629.020000001,,121726104.96,99477403.57349999,213302881.3888,4112434964.187,,156993249.06832,272007190.96000004,193314763.42542,,11547243.513,50162834.8936,70828355.42298,171860335.534,125641700.16294,113209786.50984,,17946346.7904,105633292.518,41633678.076276004,,898170692.15566,325816062.2372,536341931.8103,47134583.55774,18033195.92496,786318944.27247,34627304.43480001,16209772.6458,,2024-05-01
2024-05-02,41328072.633600004,30223766.412,201370680.09,,,34057496.39985,46153958.6399,104207717.76200001,197204097.6271,226842316.6416,206894923.22880003,221680399.762,83060464.58259001,38728717.944,181307641.56228,503752910.1276001,,11880269.254999999,17665510533.3834,14119138.841400001,43451903.44476,41176064.99911,15741403.66065,35244449.0544,919828890.6886799,259347200.67900002,,44493757.36240001,15517309.266,,392032398.39900005,31699962.0036,171659697.31449,334634004.9372,6844184536.789599,,119971342.7178,221054234.5508,13142127.6456,103494779.86203,51263986.99548,188235071.42778,69691147.98,41227056.08099999,78970024.4624,12961497.407040002,42690570.346536,415413572.39100003,96984925.75400001,,11011783.8591,10337557.2146,39413866.6485,146018799.42095998,146026715.2,23348623.5984,,,325892416.87200004,106332897.57783,145202149.39965,473815878.9723,99047122.50400001,,,,37280234.925,8781885.581999999,,91871460.153,55827919.738,138591057.34059998,3294250346.9700003,,67794353.64504,118148077.26840001,122345154.26436001,,8027973.192,37098716.70468,50800949.33016001,109732923.63000001,98090689.10732001,67226345.1054,,6839017.7639999995,50542255.963,24811708.92864,,709966695.16065,243886904.11079997,647501269.0212001,27696649.723199997,16748275.81098,426917897.84088004,19569755.275200002,12428922.573839998,,2024-05-02
2024-05-03,19292466.1162,26308168.216,185164756.77699998,,,32348710.67107,44855959.8682,102097234.224,181528402.69895,206573972.088,115447746.59621999,204511958.742,25282136.5496,36691719.35,231345989.74406,482646986.715,,16972380.568000004,22225474292.048298,16401431.907399999,52990355.11777,36227980.85038,17106351.66138,34620374.888000004,907410063.6849599,197122156.116,,34801334.6332,15275043.212,,439567793.28,30780929.3922,166830955.88920003,272123648.0916,7304196795.520559,,169111969.4964,180467508.9246,12254636.595600002,103411590.45074001,62930722.473,302807612.2757,75953810.39999999,45577107.251,103626924.4332,11253993.623359999,57134273.855666,203681527.536,82775953.81639999,,17707377.64636,13165117.779029999,57081187.819699995,136869474.91588,150563667.97171,23149445.5158,,,393784706.283,79256713.35505,163719135.76430002,301217358.1504,172269431.3064,,,,40027349.026,6923364.84,,86363484.032,59814644.958900005,129412513.1155,2776569397.893,,51111303.18,190434124.39479998,220483994.1733,,8412108.6675,31623137.756899998,38790278.072,123710520.61850001,142505213.17016,45288696.15984,,24234615.6954,74425442.144,28260147.893774,,722888554.75728,435116755.42719996,423012969.74118006,24904067.54608,15114184.13302,393512436.55552,16200578.1354,9565745.778420001,,2024-05-03
2024-05-04,11834131.5582,17462337.296,126191482.937,,,23380984.03025,30130450.1009,91214231.70720002,131100808.63131,133588379.124,81492916.08328,234005272.854,17381280.87552,24593641.779999997,218056454.74327,293064847.8156,,21994772.652,13105265869.9758,11826475.556,29342884.443350002,22278905.85033,11973182.515689999,24158914.6572,2181992282.9298,112080777.0709,,29021759.784,9866564.440000001,,294186496.948,19488140.672000002,130543475.69813,237121086.98250002,4273333077.3762,,111728898.5442,147810689.331,7898807.951599999,84429580.62055999,49233366.04389001,117327486.66144,50301628.574999996,24915356.524199996,55889156.2922,8010536.449520001,44469431.164748006,171378651.464,49544069.50260001,,14319333.066399999,7497011.758320001,36980885.835599996,121262849.68806,104988383.1888,16936715.691,,,234633520.518,71473285.30319999,95429393.052,272183854.67028,73068956.96700001,,,,24497761.86,5774495.232,,59560559.694,42326540.1243,84155199.37259999,1737606091.887,,32883651.469240002,156559323.0572,195530897.23065,,6014536.9242,36410878.44185,33520907.98128,79521523.55399999,67646592.22272,32385006.279600002,,17262633.4065,46366284.456,15776997.203847,,906357453.62283,226402226.17200002,305851153.58235997,17938358.23576,19432767.57021,274419958.31222004,8801398.975499999,8926853.24037,,2024-05-04
2024-05-05,11464661.212,20072215.595999997,148706394.0482,,,36212032.53616,37811784.2056,68625813.9471,174016873.26278,261003732.60999998,123534032.88512,250466829.56,13330660.90304,28519144.704,143206966.0609,282016137.98639995,,9417149.235,11869495844.164,13239278.734,58840509.44544,25144301.8035,10822141.739880001,32837511.277400002,1233454565.6400301,134060151.95580001,,44269217.75969999,13597557.137999998,,252430787.862,26786296.4776,143402225.66145,327548267.8385,4923200017.63908,,221758741.4787,183687132.7767,8631712.720400002,126263742.2904,80777228.55127001,106324308.33204,50693988.213,21889637.1374,73593487.752,9819890.091990001,77621735.808442,107059069.21769999,47241354.577999994,,9032200.7434,12502595.126489999,34808675.5368,107827034.65874,111321443.68128,21570789.7755,,,388383041.327,60677671.14924,114699377.47120999,198841230.52065998,71520076.8253,,,,50934781.6275,6913722.699999999,,45115554.295,40817584.794,84507905.0236,1398145563.628,,32884092.1214,96986659.88700001,193950592.07208,,14534813.3595,34527930.8326,37130064.9482,137281373.4682,79729441.3822,35067644.98188,,7796447.2344,56221966.655999996,15011435.957,,714379150.03884,566049873.6912,291029882.50868,18972207.77661,18262557.0774,207820783.38672,9814690.4958,8992678.19894,,2024-05-05
2024-05-06,15627456.651600001,27445864.955,228305293.11069998,,,44681346.28919,58696943.836,122547603.035,235181777.50104004,173927401.1944,146494876.396,343138753.3,13884846.799099999,43599200.456,232684848.17825,414647081.4905,,11078977.624,19265503938.5676,20786492.158,55525786.103039995,41197508.17578,15972730.68688,52216217.9136,1473959897.0355601,167513524.82639998,,39092265.477199994,33710326.440000005,,745027299.908,31241566.090799995,236483015.19507,319663264.4043,8078401553.976001,,308244633.3018,248632346.5176,13243991.4698,160125684.33536,82691290.72416,242607985.08572,98966433.696,32207607.0547,155559014.431,17482472.59016,52126841.529590994,173879982.4292,120934317.46759999,,12663888.89745,15086039.77698,46607168.574999996,202773213.18276,215830012.29632002,25494763.7079,,,419208484.998,72496873.32917,190204327.90836,220343333.79894,95270436.5895,,,,52684964.3061,10294015.814000001,,104446259.93,57221967.5925,105529340.8092,3212688783.1679997,,45883818.65388001,105110163.9714,281819951.66843003,,10724103.4896,38537324.84875,55777603.35274,133715447.957,96569585.92512,54603030.430259995,,7075342.364999999,73330465.14,31649191.287822004,,995275662.8165399,965883723.4736999,250960233.25816,47956563.19072,12357738.34089,919823251.0910399,15685311.222,14525249.383500002,,2024-05-06
2024-05-07,12255825.044100001,31478691.664,158312867.1399,,,31207108.415459998,50134178.7774,81865491.63479999,171235644.07849997,147742052.1001,108570115.8513,230636942.25,12513303.12,33485854.248,272053610.92582,410761133.7924,,15534302.138999999,14887164547.216,12915357.3884,43205054.15034,47978777.959640004,13930619.58573,45740160.144899994,909100637.90112,125675983.68420002,,32369319.613199998,19077142.068,,1000778931.5040001,22657320.0077,184089639.63099,215744956.0112,6614627110.0123,,220672314.2808,206480343.77299997,13281664.725,120469829.7518,61195025.338020004,94880555.97376001,57122452.308000006,26102017.0167,147899564.01999998,10828053.949229999,35363359.879639,349760219.2407,98807189.742,,16957475.47767,10261124.7055,36713594.884399995,155720127.67344,161249241.53892002,19954155.077999998,,,495022287.353,55643336.92768,115646751.32579,164359147.2624,50595640.123600006,,,,45710101.5651,8232416.778,,128415856.911,54602130.6825,79573458.4791,2755190426.448,,41255093.12778,73276474.1376,278946674.21755,,6026893.602299999,31303674.05125,44511059.8467,135913860.32439998,54420340.18653,54689079.702879995,,5381517.552,48170096.948,23326431.525504,,792680269.75308,637918492.7843,206968136.18634,28984976.82704,13918134.98952,511080877.63264,12887068.2028,9960687.380560001,,2024-05-07
2024-05-08,15582144.567599999,35997325.14,300604855.238,,,37993320.744669996,48411111.595000006,94276941.376,195368433.04656,118292696.685,117771446.85434,246496510.938,12843581.71541,39389204.819,221765856.85881,464553015.42520005,,12375808.345,14778903103.3241,10613747.6159,38845526.88324,57218668.9822,15335058.7964,55371978.42,829554126.9150299,155561661.5476,,43772260.35,26184245.445,,668567677.6617,30039022.8585,400129290.32776,201857390.8032,6527393645.155069,,210535965.8738,215606944.56440002,19684349.486,108894418.51424,60775460.973359995,78085469.31725,62729276.344000004,24402487.341,113025612.1506,15134680.1856,34549800.058492,263525028.0138,70290488.75840001,,31129232.73992,11619801.83421,69838426.6748,171474742.57367998,177517271.55443996,24252057.5148,,,317712427.036,51189068.9388,117095626.35298,145306856.21214,59439423.612500004,,,,56353470.924,8670804.639,,245925574.293,52457615.1567,81911706.7944,2509977548.196,,42901218.79427999,67257331.9708,211604263.58226,,9720913.2042,55354697.28768001,43853120.04444,95499363.33600001,74054152.35759,86787476.6982,,3903728.6421,54947755.0,25729230.747656,,695654667.1372999,529866755.5725,234785426.27485996,31032826.62759,13716872.27218,408987049.59632003,20326312.0485,14619113.451360002,,2024-05-08
2024-05-09,14392104.4872,31254835.821000002,186176964.6201,,,23917625.63948,42793602.9128,78490484.57599999,149317405.05858,156605388.2779,92165006.45588,189925420.626,12903106.256290002,31382806.56,154238788.65136,730109558.8995999,,11563050.48,15286578836.2302,11733980.219999999,35607404.55338,45643894.735180005,14660234.9955,37257372.0432,856482520.02068,128224308.64559998,,32652662.976,16835847.646,,291417013.6472,19353020.4912,181403822.86839,147018570.264,5187953602.096499,,205784821.614,170934184.6524,12309039.043200001,89329310.85696,74876107.02834,70181279.129,69372749.41499999,17961240.9437,81103711.1511,12299332.17537,39610193.56295,254234295.3216,62601128.50739999,,37017121.890599996,8927524.81109,41974695.7663,148561415.37786,143159026.24758,20347296.310799997,,,406735248.864,38650592.5372,97534174.80071999,115368009.39566,49799567.124,,,,42648243.098400004,6478732.212,,228365011.152,35943480.7505,64473207.14,2383555135.507,,30438467.89704,74233635.5565,212152527.06725,,8787135.6652,33142308.749749996,33268854.544409998,66984125.89439999,201349569.5937,94106125.088,,4138044.2753999997,38074140.0,18794905.99928,,699594515.48322,461968355.3736,145198603.84,21967979.7238,16485535.939700002,332655588.34493995,13218867.0544,11421809.9152,,2024-05-09
2024-05-10,16235310.7482,28741059.324,196358455.9464,,,26015853.98512,52361379.278799996,83377103.4624,190987600.37175,213298978.43870002,97922948.61395998,250453409.514,18222567.599999998,46797898.927999996,209978742.40443,399598485.2288,,10890690.16,18671941560.376,8811251.7696,35864524.54545,52919506.55454,17216736.87481,49962268.883,784206686.70038,142150269.02179998,,46548222.6768,21624458.244000003,,379546569.71,23610812.4546,196132616.11499998,211200147.774,6586123443.29975,,237009556.4067,224633320.91599998,14275913.82,112447997.25115,179044048.01522,72143668.95444,62415643.13600001,40438747.44,229821174.478,12875678.55723,38371673.463732,332920356.53929996,69634722.56,,31322213.07417,10825177.131930001,55743966.7281,152350697.15712,166280484.06398,24713334.112499997,,,350582363.0,66565570.07152,127394295.99428001,135617566.986,54425785.2192,,,,52557409.0328,7110463.692,,148692922.365,55085928.0642,78811735.47,2572579226.6600003,,36398988.0337,92361139.74960001,287914360.518,,44817154.2896,41074186.49712,71726661.1248,108573859.0392,452594239.03328,80620441.19928,,4067236.4075,52680391.768,25261182.763152,,783576197.6696001,564792558.7476001,131404103.58245002,26702621.56861,13629580.9962,423853046.20721996,17104626.9692,11747407.90175,,2024-05-10
2024-05-11,8131169.360800001,22446774.599,108201211.0248,,,17237620.913039997,25862018.736599997,46415514.58179999,95468463.59177001,102543091.12319998,61018236.393939994,138873827.112,13056450.15213,23200377.87,110779497.13593,309385050.302,,7597951.944,6889365361.6404,5417325.0135,24088505.94144,25035712.80834,14632216.003759999,24703686.7038,377672128.977,80283925.26630001,,34714151.654,12235294.995000001,,185359140.8963,14563019.6608,94590485.93693998,101495040.617,3246741188.0693502,,107583836.03799999,120994694.95050001,9826953.845999999,68661433.03464,84372356.66891001,45124160.05927,33175140.485999998,55218699.598699994,130420046.42240001,8260475.4375,18181161.193786003,256594367.34080002,40688156.6168,,16336026.675999999,5731166.5134,32511967.7636,84939929.15694,104309448.00234999,15988585.274500001,,,232050505.92000002,30433398.051,84663156.74827999,87435797.28126,29564491.8764,,,,31541090.2064,4373021.844,,87350863.181,28187945.3661,45373103.599,1294489767.76,,21298724.63684,48616542.3532,110166053.15315,,40749190.371999994,18264593.655,51391548.38124,49011907.3529,214149258.2397,42934148.684130006,,2386879.389,29239608.77,16615438.518935999,,442064861.3607199,529645287.73440003,87506521.84924,16281497.13783,11631551.8344,162736783.24072003,10373184.6776,6482571.17792,,2024-05-11
2024-05-12,6606621.714,14796977.684999999,94987856.83860001,,,13193620.34406,24401446.5284,37251727.8528,68334290.06618999,111255655.752,41941627.627679996,108787503.58799998,8978074.224480001,17383922.061,81132691.36644,265966511.475,,4560872.4,6394100925.2526,8288805.9568,24258142.46536,25505562.169919997,14678294.92134,18263701.8787,501403542.86952007,61974289.6211,,24021725.704899997,10635910.778,,144019042.76999998,10432245.5948,82980578.13408,95394547.74329999,2937805434.39513,,75901693.896,95893150.3049,5889419.622799999,50983233.5749,51621525.16272999,54115964.1594,32253209.624999996,36489986.2611,66672447.501899995,5839241.56904,14242937.157504,265607799.7592,41334507.916499995,,12044388.522599999,7635350.91662,25646474.7676,87317882.85615,76776056.48937,14500661.270399999,,,160926236.002,32041071.88255,57847679.56448,62182475.20102,25491831.9426,,,,39874060.5272,4228406.763,,128735009.99999999,26009406.5346,31011897.5595,1139360444.664,,17132147.830620002,39598808.1753,87510353.17320001,,13154400.432599999,20564746.87158,29490736.9236,41885288.694400005,175925263.05428,30573073.716020003,,2877993.712,35584135.092,12201831.6133,,292634124.71832,362643044.70140004,57175291.229,12279878.19264,11446463.6416,163727208.65406,7335013.2954,5409214.65345,,2024-05-12
2024-05-13,15466130.4464,34537270.784,242841410.7168,,,30319139.34672,42426597.150599994,123674764.61820002,166828456.87105,180290913.2523,76239358.21733001,238403784.327,12335461.578999998,43861753.35,172723076.89439997,484022283.57839996,,13668900.864,16478382209.2833,10517332.7016,44495064.26961,54721772.74256,32129336.0616,38411410.308,1567943672.93832,132074171.26200001,,44659309.3184,16943055.003999997,,361024443.0499,25685045.9208,203937962.98523998,192668252.6182,7343316991.228881,,179159534.808,209872399.323,13943126.792,127611868.37336999,76826060.61408001,74158157.99356,81991310.316,55173493.536,123344231.255,10237074.936749998,43387593.14829,264088182.24480003,82207961.81099999,,19987066.2254,13252155.67958,61015850.5616,170781481.04481,170671274.65358,24301737.5337,,,420887524.315,56597522.57136,104579033.41656,140014694.54112002,75736973.3296,,,,81444616.53299999,5803574.597999999,,139891580.507,53257472.32,83452740.503,2873570170.5600004,,39520559.5848,120649491.71370001,190732495.25288,,19625418.7578,41513448.978480004,52352274.61797,98819034.9858,414764160.50146,52119130.874560006,,5231282.2284,59824549.109,24367613.001992,,1007316447.4343699,933011478.9699,142308475.35926,27277849.53489,15714506.285350002,418271409.48399997,19307527.0918,12406191.13182,,2024-05-13
2024-05-14,16012613.273999998,21495099.029999997,188579956.3293,,,24549582.88476,35047621.7916,94286412.31679998,135877385.19641,118446530.27759999,66094015.599360004,220661001.792,20154235.147,28652638.68,133477300.43406,615541302.2806001,,10675981.003999999,15039573787.337,8350079.8645,36016181.41408,40134394.04338,12579691.546009999,59734452.8319,1257970992.83895,107429601.36580001,,50489026.1988,14982224.7,,357567194.6154,19126161.8592,155725162.79018998,142983630.6033,6012396844.22841,,127685851.5738,159048006.81300002,10923074.2628,89440116.48905,52575248.79507,58334663.27331,95175750.88,43072715.971200004,119199015.4232,10994287.616100002,47786000.392953,143936593.7162,59842187.851500005,,14479494.944400001,13325916.201750001,66467446.266,143746494.762,181529394.56877,23196436.422,,,376890279.737,40065886.30860001,70718825.76840001,114342549.5619,55057579.254,,,,62403122.0705,5401472.475000001,,112748353.97399999,38614513.113,66033500.6016,2118301614.3149998,,36965595.280319996,82199503.2488,160708150.16595,,16318286.0264,25734652.596540004,34450352.02796,74860665.6426,251746617.8808,40664036.61968,,4363440.3384,46347762.044999994,17210997.179463,,855061506.1373999,759994262.7612001,156949497.58136,24273683.1528,11590170.090899998,391566145.90504,16447180.726900002,9599092.35176,,2024-05-14
2024-05-15,14210863.358399998,27073547.709999997,195288220.53,,,30962434.079719998,41634376.5646,94048062.27659999,175364214.26601,214017835.5282,91834023.18239999,257085349.924,45845268.64433999,38162026.44,284026045.93336,513235132.01289994,,9576889.200000001,24156117436.671997,10151892.873,40580187.23376,37507283.152890004,13186956.14876,43978738.4001,1035661183.5321,160522461.2475,,56474140.7175,17013364.698,,383963962.26240003,17772795.475,168662799.29431,129547503.2016,7694668064.526839,,197214027.83279997,194270397.9885,12975577.3146,109051043.82963999,96573737.03490001,55724069.5888,79641327.789,113856581.1768,123926972.3604,12178419.96287,61378022.226552,211256049.6024,79739817.7434,,14864928.32965,15380560.90437,58069675.0764,166814666.91034,162769040.65474,27916460.7917,,,563014550.865,53127647.0294,148679248.33168,227908201.7537,112715850.5515,,,,106828367.464,6675921.1729999995,,143037584.384,46691935.734,129785837.5341,3057094175.805,,52078654.89338999,169712909.9628,255591051.4628,,15248710.861399999,60301298.52444,37598246.33836,121569768.50449999,161559414.17734,40484461.43588,,4201698.025599999,55012165.440000005,22354659.36526,,938243453.3089199,661454438.1543,115803501.87525,24081621.92501,12316823.554410001,366026236.76403993,16539861.721600002,11741845.62132,,2024-05-15
2024-05-16,16014560.808,20454872.636,170066980.2024,,,30403446.4044,33745737.2112,74991720.33929999,131622881.9544,132101843.5908,78432350.63872,187090348.713,16821438.810399998,31794181.928,135095218.89135,429118935.76640004,,5892614.154,15812378584.0348,7518535.716600001,43873091.89385,33691907.87797,11967781.519320002,35448107.1695,694928175.02758,126774329.2094,,36843813.86,12718833.402,,298102670.1344,16744865.1216,158731063.90554,135822162.473,5979313118.733919,,184632963.039,177774542.85,10169852.558999998,117212948.28321,77821370.83596,51779818.714320004,55291860.804,76111633.64,90621949.7323,10188140.57106,66069006.440973006,390545163.6396,86904608.25479999,,8883380.02442,15946029.078839999,119701534.048,544649957.16657,128551658.44983,21954526.283999998,,,454597515.28099996,35738863.199999996,145969827.93780002,155318915.08620998,62257344.25039999,,,,74594853.282,4885814.240999999,,155369777.186,45656756.8065,212636464.7292,2873259001.32,,66795422.3876,243800249.4822,269251691.20632,,9976768.293,39375028.82117999,65944263.93555,81064424.43499999,304476650.96564996,77445456.41592,,4515070.592499999,55285925.033,25907677.845604002,,635086930.49941,355680111.21900004,84538082.589,21766862.42122,13241997.085949998,338995782.37369996,13034713.2526,10596052.80128,,2024-05-16
2024-05-17,11933172.5067,20544526.968,234851684.156,,,26910064.227599997,33792391.072000004,74550755.1476,213191641.58900002,204075194.43959996,76694732.38250001,283410779.52,15968252.47653,26511092.325999998,271675647.5525,321149556.278,,8585540.243999999,15208741294.619999,7491776.24,38628126.67065,30051809.04972,12153501.889109999,33087340.8182,534824153.30630994,143480772.5325,,41752101.006,10398021.584999999,,300945308.10929996,33139773.049899995,180017095.92547,163188801.77600002,7954500674.09424,,178862384.61,131794603.416,8890106.3628,124591472.43049,66732204.41034,106724745.0725,81958554.03,76518117.33729999,96094333.8362,9950701.84182,58823086.60842,245516978.4365,107330915.4543,,7933765.721349999,15566072.33196,179666379.9413,950095378.53208,114333931.78173998,18886513.455000002,,,435311049.418,30561818.64145,303215968.92569995,226405027.11014998,118304562.453,,,,82238898.45920001,5397758.718,,158366118.125,33236563.8225,122614325.66610001,2814763326.284,,52732548.8694,218140442.2194,236020533.32170996,,19882939.7844,23692381.16,39541324.31303,143948838.55150002,119049360.56328002,43891586.263019994,,3314423.1798,50322597.71,18338790.51984,,534450564.0656,288233126.96070004,56807560.66094,18589646.382200003,10539801.42795,263733174.0661,11718278.0127,8107808.059979999,,2024-05-17
2024-05-18,19434951.591000002,23814875.706,115983565.2603,,,18917325.27148,23604122.6763,50986214.242699996,132576557.06688,84301801.314,52311753.456590004,191682021.734,10715787.62078,19878637.952,212232338.59554,209860657.09719998,,9726988.09,6483256894.825199,5184288.0225,26767506.3748,20917301.84739,8398404.21322,23477634.9075,434162611.2215,69569789.355,,26383644.6075,8985425.416,,334316583.7029,22653556.7588,160249576.09728,110360829.3654,4168913371.6833305,,110620777.03320001,108040837.41919999,7790319.1629,99097580.41614,38633267.78451,57586780.81596,70184215.388,38698219.8288,61755022.71480001,6937789.04712,61479105.026219994,219121890.9012,121202224.26,,5592534.6078,7573480.140799999,78612526.6065,338120338.3968,72726944.52803999,14567019.534,,,205389290.106,22576479.85334,295640687.83921003,119793983.20763999,90069597.4464,,,,88691323.9784,5864360.640000001,,72254295.535,23863813.6346,65880365.1675,2022620545.4850001,,30921458.6192,85814672.36039999,139090130.52116,,11787796.722,16165457.460739998,22012349.52253,85372140.8256,94710943.07832001,32314343.04532,,3632879.2668000003,161588148.876,15028601.722055998,,635972358.13716,247538017.5342,58607089.70212,14297023.84556,9914001.84887,147764242.0875,6441442.4832,5828819.03582,,2024-05-18
