ticker,1INCH,AAVE,ADA,AERO,AKT,ALGO,APE,APT,ARB,AR,ATOM,AVAX,AXL,AXS,BCH,BNB,BRETT,BSV,BTC,CAKE,CFX,CHZ,COMP,CRV,DOGE,DOT,DRIFT,DYDX,EGLD,EIGEN,ENA,ENS,ETC,ETHFI,ETH,FARTCOIN,FET,FIL,FLOW,GALA,GRT,HBAR,ICP,IMX,INJ,IOTA,JASMY,JTO,JUP,KAIA,KAS,KAVA,LDO,LINK,LTC,MANA,MORPHO,MOVE,NEAR,NEO,ONDO,OP,PENDLE,PENGU,POL,POPCAT,PYTH,QNT,RENDER,RUNE,SAND,SEI,SOL,SPX,STRK,STX,SUI,SUN,SUPER,TAO,THETA,TIA,TON,TRX,TURBO,TWT,UNI,VET,VIRTUAL,WIF,WLD,W,XLM,XMR,XRP,XTZ,ZEC,ZK
2023-10-25,0.2874,86.15,0.2808,,,0.1008,1.32,6.911,0.9229,4.642,7.113,10.528,,4.715,254.03,222.29,,50.33,34487.7,,0.1541,0.0661,45.73,0.479,0.06836,4.289,,2.365,29.05,,,7.733,16.395,,1786.71,,0.3026,3.771,0.518,0.016,0.10141,0.05221,3.57,0.6426,12.101,0.157,0.003529,,,,,0.6419,1.8764,11.057,68.73,0.347,,,1.144,7.775,,1.3849,0.8049,,,,,105.02,,2.205,0.3321,0.1128,32.446,,,0.6797,0.4373,,,,0.6622,,,0.0935,,,4.167,0.01911,,,1.8035,,0.11433,159.97,0.5551,0.712,27.41,
2023-10-26,0.2853,80.73,0.2872,,,0.1011,1.323,6.527,0.9376,4.648,7.166,11.051,,4.883,247.1,223.32,,47.69,34154.0,,0.1505,0.0647,45.72,0.478,0.07189,4.234,,2.321,29.12,,,7.708,16.572,,1803.3,,0.2966,3.735,0.508,0.01859,0.0992,0.05304,3.543,0.6536,12.14,0.1577,0.003581,,,,,0.6306,1.8553,10.93,68.75,0.3527,,,1.192,8.31,,1.4095,0.811,,,,,108.8,,2.374,0.3353,0.1089,32.77,,,0.6453,0.4402,,,,0.6512,,,0.0928,,,4.107,0.01875,,,1.8541,,0.11315,159.67,0.5535,0.711,27.8,
2023-10-27,0.2799,78.38,0.2893,,,0.0992,1.301,6.563,0.9154,4.548,7.023,10.596,,4.707,239.15,224.18,,45.73,33893.1,,0.15,0.06373,44.81,0.465,0.06779,4.134,,2.338,28.68,,,7.481,16.061,,1780.02,,0.318,3.591,0.525,0.01756,0.09761,0.05093,3.506,0.6368,13.548,0.1515,0.003684,,,,,0.6267,1.8179,11.185,67.01,0.3398,,,1.221,8.801,,1.3674,0.8191,,,,,105.59,,2.413,0.3229,0.1063,31.739,,,0.636,0.4312,,,,0.6427,,,0.0935,,,4.023,0.01855,,,1.875,,0.11187,160.77,0.5432,0.708,27.3,
2023-10-28,0.2867,80.02,0.2907,,,0.1018,1.368,6.839,0.92,5.024,7.178,10.975,,5.111,244.8,225.8,,49.07,34086.6,,0.1569,0.06598,46.16,0.481,0.06903,4.179,,2.417,29.04,,,7.704,16.234,,1776.76,,0.3521,3.737,0.533,0.01809,0.10117,0.05192,3.707,0.6588,13.373,0.1559,0.003739,,,,,0.6462,1.7852,10.922,67.77,0.351,,,1.219,9.337,,1.3726,0.8911,,,,,103.88,,2.494,0.3312,0.1101,31.614,,,0.6559,0.4674,,,,0.6717,,,0.09428,,,4.084,0.01893,,,1.8371,,0.11412,162.03,0.5447,0.732,27.86,
2023-10-29,0.2955,84.57,0.2955,,,0.1065,1.401,6.731,0.9489,5.235,7.309,11.38,,5.638,245.83,227.2,,51.01,34528.6,,0.1559,0.0669,47.16,0.492,0.06939,4.313,,2.483,30.15,,,7.775,16.656,,1795.49,,0.3663,3.795,0.546,0.02085,0.10615,0.05249,4.028,0.6756,13.911,0.1585,0.00386,,,,,0.6667,1.8276,11.088,68.82,0.3802,,,1.278,9.14,,1.4137,0.8936,,,,,105.32,,2.437,0.3569,0.1118,32.826,,,0.6369,0.453,,,,0.685,,,0.09482,,,4.158,0.01908,,,1.8002,,0.11579,174.0,0.5564,0.745,28.23,
2023-10-30,0.2973,83.67,0.3031,,,0.1122,1.381,6.869,0.9657,5.775,8.097,11.469,,5.751,245.78,228.1,,50.23,34483.8,,0.1587,0.06824,47.28,0.487,0.06963,4.521,,2.443,30.91,,,8.009,16.793,,1809.81,,0.3588,3.859,0.543,0.01993,0.10966,0.05374,4.043,0.6808,13.208,0.1638,0.003999,,,,,0.6716,1.8404,11.223,69.26,0.3782,,,1.322,9.055,,1.4214,0.9269,,,,,105.28,,2.748,0.358,0.1135,34.958,,,0.6322,0.4634,,,,0.6929,,,0.09558,,,4.182,0.01907,,,1.8877,,0.11906,172.6,0.5786,0.753,28.5,
2023-10-31,0.294,81.46,0.293,,,0.1095,1.327,7.04,0.9455,5.913,7.925,11.328,,5.454,244.85,226.35,,49.34,34651.4,,0.1742,0.06672,45.87,0.48,0.06826,4.449,,2.309,30.05,,,7.743,17.482,,1815.67,,0.3634,3.831,0.522,0.01914,0.10415,0.05256,3.944,0.6577,14.146,0.1586,0.003873,,,,,0.68,1.8292,11.359,68.95,0.3634,,,1.332,9.571,,1.3966,0.9197,,,,,103.36,,2.934,0.3465,0.1123,38.372,,,0.6258,0.4432,,,,0.7222,2.2757,,0.09715,,,4.15,0.01888,,,2.0321,,0.1212,172.17,0.5997,0.756,28.32,
2023-11-01,0.3137,89.26,0.3075,,,0.1146,1.359,7.108,1.0421,6.283,7.891,12.239,,5.524,245.33,228.15,,49.62,35437.4,,0.1684,0.06938,48.35,0.521,0.06897,4.732,,2.377,32.33,,,8.028,17.781,,1848.2,,0.3856,3.942,0.54,0.01967,0.11437,0.05368,4.074,0.6788,14.855,0.1628,0.003967,,,,,0.6954,1.8864,11.652,70.04,0.3807,,,1.528,10.218,,1.438,0.9239,,,,,104.51,,2.96,0.3572,0.1161,41.204,,,0.6478,0.4657,,,,0.7629,2.55,,0.10016,,,4.802,0.01951,,,1.8861,,0.12267,171.65,0.6091,0.787,28.69,
2023-11-02,0.3089,92.03,0.3233,,,0.1114,1.382,6.678,0.9908,6.235,7.831,11.884,,5.441,235.41,232.03,,49.17,34940.1,1.5641,0.1522,0.07066,46.98,0.509,0.06793,4.633,,2.221,33.02,,,7.889,17.317,,1800.68,,0.3482,4.095,0.516,0.01827,0.10853,0.05551,4.021,0.694,14.352,0.1633,0.003873,,,,,0.6861,1.7577,11.013,69.48,0.4032,,,1.527,9.565,,1.373,0.9011,,,,,99.25,,2.806,0.3677,0.1106,40.251,,,0.626,0.4591,,,,0.7702,2.3989,,0.0992,,,4.696,0.01923,,,1.7503,,0.11976,171.1,0.6057,0.8,27.53,
2023-11-03,0.3107,90.22,0.3292,,,0.1115,1.355,6.698,1.0607,6.03,7.753,12.121,,5.433,237.35,230.4,,49.03,34700.4,1.5153,0.1509,0.06987,46.98,0.533,0.06813,4.614,,2.297,32.85,,,8.074,17.268,,1832.49,,0.3567,3.926,0.519,0.01859,0.11459,0.05479,3.945,0.6957,14.721,0.1655,0.003884,,,,,0.6746,1.9298,11.472,69.49,0.3998,,,1.475,10.031,,1.4242,0.9048,,,,,98.89,,3.364,0.363,0.1112,39.497,,,0.6405,0.4559,,,,0.7525,2.3909,,0.09718,,1.2221,4.656,0.01927,,,1.854,,0.12257,170.77,0.6124,0.783,27.68,
2023-11-04,0.316,90.13,0.3279,,,0.1149,1.399,6.953,1.0969,6.049,8.099,12.227,,5.589,240.29,237.36,,49.28,35069.7,1.8637,0.1566,0.07268,48.52,0.554,0.06914,4.687,,2.358,34.78,,,8.284,17.503,,1856.08,,0.3613,4.006,0.54,0.01959,0.11954,0.05568,4.023,0.8197,15.185,0.17,0.004038,,,,,0.697,2.0345,11.508,70.44,0.4072,,,1.514,11.37,,1.4997,0.9391,,,,,99.68,,3.408,0.3739,0.1149,42.422,,,0.6509,0.5067,,,,0.7751,2.4352,,0.09763,,1.3101,4.716,0.02033,,,1.8678,,0.12367,168.09,0.6156,0.79,28.21,
2023-11-05,0.3303,89.15,0.342,,,0.1215,1.453,6.871,1.0908,6.65,8.354,12.36,,5.72,237.59,244.0,,49.76,35025.5,2.3737,0.1654,0.08008,49.79,0.566,0.07111,4.762,,2.369,48.03,,,8.504,17.992,,1892.49,,0.3659,4.114,0.577,0.0204,0.12683,0.05606,4.064,0.93,16.099,0.1733,0.004249,,,,,0.7339,2.0194,12.238,71.65,0.4035,,,1.638,13.191,,1.5417,0.9475,,,,,101.21,,3.352,0.375,0.1174,41.167,,,0.6466,0.5003,,,,0.7933,2.3128,,0.09804,,1.3204,4.778,0.02054,,,1.8207,,0.12563,169.12,0.661,0.81,28.65,
2023-11-06,0.3585,100.33,0.3628,,,0.1293,1.5,7.413,1.125,7.318,8.728,13.085,,6.009,242.95,255.27,,49.58,35057.4,2.3841,0.1665,0.08082,51.72,0.576,0.07643,4.97,,2.485,44.82,,,8.805,18.542,,1901.71,,0.3913,4.345,0.602,0.02132,0.15775,0.05866,4.263,0.9162,16.959,0.1766,0.004359,,,,,0.7509,2.025,12.997,74.51,0.4241,,,1.585,13.143,,1.5724,0.9915,,,,,104.46,,3.555,0.3929,0.1259,42.181,,,0.6762,0.5289,,,,0.8216,2.3669,,0.09762,,1.6793,5.114,0.02182,,,1.8224,,0.13117,165.29,0.7153,0.833,29.84,
2023-11-07,0.3466,97.49,0.3514,,,0.1237,1.42,7.264,1.0832,7.014,8.465,12.813,,5.864,243.91,246.39,,49.16,35406.5,2.1942,0.1715,0.0778,51.31,0.559,0.07341,4.929,,2.434,42.92,,,8.484,18.131,,1885.79,,0.3639,4.239,0.604,0.02084,0.13757,0.05747,4.194,0.8479,16.954,0.1763,0.004241,,,,,0.7365,1.9668,13.053,73.46,0.4171,,,1.445,12.584,,1.5125,0.9582,,,,,100.62,,3.387,0.388,0.1219,42.976,,,0.6716,0.5238,,,,,2.3382,,0.09655,,1.7324,4.935,0.02167,,,1.8437,,0.12671,166.01,0.6852,0.837,29.25,
2023-11-08,0.3656,100.38,0.3579,,,0.1271,1.467,7.419,1.0939,7.702,8.643,12.994,,6.023,245.48,246.78,,49.41,35626.7,2.1661,0.1753,0.07888,52.46,0.57,0.0754,5.033,,2.513,42.94,,,8.522,18.339,,1888.42,,0.3715,4.436,0.628,0.02267,0.13399,0.06053,4.271,0.8567,16.943,0.1853,0.004316,,,,,0.7597,1.9494,14.918,73.1,0.4271,,,1.469,13.164,,1.5274,0.9404,,,,,106.95,,3.332,0.4025,0.1273,43.142,,,0.7027,0.5788,,,,0.884,2.3711,,0.09836,,1.4777,5.183,0.02259,,,1.8336,,0.12781,167.33,0.6876,0.87,30.09,
2023-11-09,0.372,100.84,0.3685,,,0.1238,1.387,7.292,1.2087,7.516,9.023,12.972,,5.952,240.02,251.84,,49.65,36719.5,2.0173,0.1654,0.0769,54.36,0.55,0.07358,5.093,,2.541,41.82,,,8.687,20.709,,2122.92,,0.3911,4.504,0.611,0.02391,0.13568,0.05974,4.087,0.9045,16.419,0.1789,0.004452,,,,,0.7409,2.3241,14.609,73.88,0.4182,,,1.436,12.785,,1.7445,1.104,,,,,107.41,,3.931,0.3955,0.1234,45.305,,,0.6798,0.5613,,,,0.9307,2.4573,,0.09891,,1.3557,5.121,0.02206,,,1.7591,,0.12294,170.39,0.667,0.854,29.52,
2023-11-10,0.3849,100.37,0.3863,,,0.1281,1.438,7.496,1.1743,7.858,9.179,14.76,,6.201,239.72,251.14,,51.02,37330.4,2.0191,0.1672,0.08264,55.12,0.603,0.07547,5.303,,2.849,46.39,,,9.192,20.758,,2079.1,,0.4434,4.587,0.634,0.02522,0.13602,0.06295,4.381,1.107,18.04,0.1849,0.005489,,,,,0.7659,2.2976,15.512,73.31,0.434,,,1.556,13.7,,1.7222,1.1687,,,,,108.06,,4.015,0.4218,0.1289,56.679,,,0.6901,0.6103,,,,1.031,3.1791,,0.10623,,1.3471,5.287,0.02284,,,1.9617,,0.1239,170.99,0.6599,0.899,30.41,
2023-11-11,0.3857,96.95,0.3849,,,0.1336,1.433,7.677,1.1384,7.225,9.235,16.808,,6.384,236.58,251.66,,49.72,37162.1,2.369,0.1785,0.08278,54.62,0.625,0.0785,5.56,,2.965,43.83,,,9.129,20.055,,2054.52,,0.4269,4.743,0.654,0.02461,0.13659,0.062,4.468,1.1704,17.718,0.1899,0.005624,,,,,0.8306,2.2428,16.484,75.33,0.4706,,,1.6,12.853,,1.6937,1.1378,,,,,107.25,,4.73,0.4392,0.1328,56.409,,,0.6702,0.5927,,,,1.0288,3.9752,,0.10808,,1.35,5.4,0.02233,,,1.939,,0.12518,169.49,0.6634,0.914,30.46,
2023-11-12,0.3811,99.76,0.3838,,,0.1462,1.487,7.819,1.1569,7.326,9.527,18.98,,6.359,236.6,247.68,,49.76,37085.5,2.1734,0.1793,0.08316,54.51,0.632,0.07801,5.712,,3.213,45.0,,,9.205,20.072,,2046.08,,0.4298,5.147,0.701,0.02433,0.13518,0.06227,4.675,1.189,17.297,0.201,0.005743,,,,,0.8375,2.2713,16.031,74.97,0.4665,,,1.704,12.546,,1.8223,1.089,,,,,104.34,,5.143,0.442,0.1329,56.315,,,0.6756,0.6185,,,,0.9946,4.627,,0.10852,,1.3304,5.424,0.0223,,,1.9492,,0.12444,171.35,0.6618,0.932,31.25,
2023-11-13,0.3565,92.94,0.357,,,0.1334,1.462,7.322,1.1153,7.213,9.166,16.122,,6.141,233.9,241.16,,49.85,36486.2,2.1101,0.1621,0.07928,51.36,0.576,0.07455,5.352,,3.003,43.95,,,8.767,19.992,,2055.18,,0.3741,5.014,0.653,0.02212,0.12421,0.05904,4.522,1.131,15.433,0.1881,0.005263,,,,,0.7951,2.2281,14.37,71.14,0.445,,,1.591,11.618,,1.7914,1.0772,,,,,100.64,,4.825,0.4381,0.1467,51.662,,,0.639,0.6015,,,,0.9183,4.3811,,0.10687,,1.236,5.226,0.0213,,,2.3097,,0.12231,162.76,0.6706,0.888,29.62,
2023-11-14,0.3498,90.8,0.358,,,0.129,1.391,7.123,1.0773,7.62,9.114,17.053,,6.088,231.96,242.4,,48.13,35559.0,2.3431,0.159,0.07676,52.19,0.573,0.07247,5.2,,3.942,45.23,,,8.439,19.085,,1980.11,,0.3844,4.794,0.675,0.02307,0.12533,0.05865,4.27,1.1178,15.536,0.1863,0.005036,,,,,0.7879,2.3664,13.96,70.64,0.4265,,,1.538,11.456,,1.794,1.0343,,,,,101.85,,4.906,0.4221,0.1517,56.849,,,0.6204,0.5664,,,,0.922,5.9903,,0.10226,,1.1816,5.062,0.02073,,,2.3026,,0.11789,163.36,0.6294,0.851,29.42,
2023-11-15,0.3718,95.49,0.3789,,,0.1424,1.469,7.694,1.143,7.481,9.651,20.708,,6.437,237.82,254.02,,50.56,37885.6,2.6936,0.1684,0.07991,57.81,0.612,0.07629,5.567,,3.987,47.08,,,9.41,19.896,,2059.29,,0.4461,5.221,0.702,0.02416,0.13359,0.06179,4.737,1.212,16.996,0.1942,0.005289,,,,,0.822,2.448,15.034,74.09,0.452,,,1.703,12.051,,1.8625,1.0966,,,,,104.37,,6.086,0.4413,0.1617,65.506,,,0.6542,0.6196,,,,0.9624,5.8565,,0.10414,,1.2351,5.389,0.02192,,,2.3598,,0.12146,161.25,0.6482,0.888,30.38,
2023-11-16,0.3568,91.1,0.3707,,,0.1358,1.389,7.283,1.0791,7.181,9.594,21.719,,6.269,233.92,242.82,,48.46,36176.0,2.541,0.1573,0.07559,53.61,0.573,0.07949,5.355,,3.629,43.36,,,9.317,19.282,,1962.13,,0.4335,4.852,0.663,0.02344,0.12857,0.06097,4.403,1.1168,15.894,0.184,0.004972,,,,,0.7908,2.2538,13.871,71.02,0.4307,,,1.723,11.431,,1.8087,1.0054,,,,,101.02,,5.879,0.4207,0.1507,57.842,,,0.6474,0.5654,,,,0.9382,5.7564,,0.10233,,1.214,5.2,0.0209,,,2.183,,0.1184,160.94,0.612,0.836,29.53,
2023-11-17,0.3557,88.71,0.3671,,,0.1361,1.367,7.257,1.043,7.174,9.383,21.928,,6.319,229.56,244.97,,47.91,36621.9,2.4845,0.1522,0.07729,52.49,0.569,0.08645,5.245,,3.409,45.51,,,8.864,19.387,,1961.21,,0.4415,4.738,0.662,0.02614,0.12655,0.06385,4.335,1.1792,16.19,0.1828,0.00493,,,,0.13757,0.786,2.2139,13.704,70.29,0.4272,,,1.871,11.148,,1.7103,1.0851,,,,,100.08,,6.449,0.4182,0.1451,58.49,,,0.6349,0.5541,,,,0.9337,7.0518,,0.10377,,1.1852,5.109,0.02108,,,1.9952,,0.1183,162.93,0.6133,0.851,29.36,
2023-11-18,0.3506,88.14,0.3773,,,0.1345,1.34,7.072,1.033,8.101,9.228,21.999,,6.044,227.26,244.91,,47.02,36580.9,2.4549,0.152,0.07613,51.01,0.563,0.08032,5.292,,3.234,43.39,,,8.687,19.205,,1963.19,,0.4627,4.718,0.683,0.02343,0.12712,0.06166,4.315,1.1419,15.971,0.1802,0.004774,,,,0.1403,0.767,2.2488,13.751,69.88,0.4177,,,1.77,11.059,,1.7417,1.183,,,,,101.35,,5.764,0.4049,0.1419,58.581,,,0.6343,0.5468,,,,0.9306,7.1424,,0.10293,,1.1721,5.066,0.02101,,,2.0581,,0.1193,160.87,0.611,0.839,28.9,
2023-11-19,0.3664,91.51,0.3841,,,0.1407,1.382,7.209,1.0468,9.111,9.366,22.862,,6.26,230.14,246.55,,48.28,37375.9,2.5186,0.1577,0.07762,52.34,0.576,0.0805,5.436,,3.37,46.38,,,9.092,19.609,,2012.46,,0.4997,4.886,0.694,0.02457,0.13695,0.06248,4.585,1.3536,16.74,0.1869,0.005174,,,,0.14348,0.787,2.3741,14.911,70.58,0.4301,,,1.987,11.319,,1.7807,1.1423,,,,,101.24,,5.559,0.417,0.1483,61.099,,,0.6487,0.5633,,,,0.9704,6.7997,,0.10354,,1.1866,5.237,0.02144,,,2.418,,0.12119,164.01,0.626,0.859,29.26,
2023-11-20,0.3562,90.28,0.3806,,,0.1414,1.51,7.2,1.0273,8.204,8.959,20.851,,6.116,226.2,253.27,,47.65,37462.5,2.6026,0.156,0.07572,51.2,0.568,0.07774,5.302,,3.032,44.48,,,8.712,19.461,,2022.41,,0.5202,4.69,0.675,0.02563,0.13885,0.06613,4.533,1.3475,15.894,0.1851,0.005083,,,,0.13018,0.7635,2.4215,14.488,69.53,0.4205,,,1.996,11.022,,1.73,1.1018,,,,,99.02,,5.265,0.4122,0.1637,56.603,,,0.6392,0.5551,,,,0.9618,5.9756,,0.10089,,1.1979,5.193,0.02136,,,2.2005,,0.11983,163.08,0.6122,0.843,28.97,
2023-11-21,0.3232,84.47,0.3567,,,0.1235,1.328,6.775,0.9502,7.248,8.198,19.032,,5.486,216.1,225.66,,44.33,35737.0,2.252,0.1427,0.06801,47.12,0.521,0.07176,4.855,,3.02,39.82,,,7.773,18.068,,1933.44,,0.4607,4.193,0.596,0.02265,0.12518,0.05836,4.081,1.2602,14.214,0.1666,0.004718,,,,0.11488,0.6972,2.208,13.361,66.17,0.376,,,1.75,10.082,,1.5913,0.9905,,,,,95.02,,4.885,0.3661,0.146,51.682,,,0.5843,0.5025,,,,0.8589,5.023,,0.09605,,1.0429,4.849,0.01925,,,2.237,,0.11338,158.93,0.5786,0.765,26.81,
2023-11-22,0.3527,95.43,0.3804,,,0.1323,1.445,7.32,1.0193,7.824,8.801,20.788,,5.889,223.58,236.38,,46.8,37413.4,2.4571,0.1515,0.07228,50.42,0.585,0.07574,5.174,,3.446,43.48,,,8.416,19.0,,2063.91,,0.5161,4.473,0.64,0.02538,0.14514,0.06251,4.441,1.3878,16.058,0.178,0.00507,,,,0.1278,0.7464,2.6158,14.213,68.73,0.4049,,,1.824,10.684,,1.7381,1.0923,,,,0.4225,98.17,,5.787,0.3911,0.1772,57.579,,,0.627,0.5567,,,,0.9531,6.1077,,0.10114,,1.1342,6.111,0.02101,,,2.5131,,0.11818,163.12,0.6113,0.807,28.52,
2023-11-23,0.3584,96.05,0.3874,,,0.1306,1.422,7.229,1.0169,7.68,8.743,20.644,,5.84,225.11,233.89,,46.78,37294.3,2.3931,0.1516,0.07422,51.36,0.579,0.0762,5.138,,3.307,44.03,,,8.404,18.924,,2062.68,,0.4962,4.487,0.632,0.02407,0.13845,0.06157,4.599,1.4183,15.092,0.1796,0.004942,,,,0.12657,0.7639,2.4797,14.402,69.52,0.4055,,,1.808,10.972,,1.8253,1.0762,,,,0.4994,98.83,,5.474,0.3977,0.2,56.537,,,0.6304,0.5888,,,,0.9442,5.6433,,0.10206,,1.167,6.331,0.02126,,,2.3796,,0.11733,166.0,0.6211,0.813,28.84,
2023-11-24,0.3585,99.23,0.3861,,,0.1335,1.485,7.441,1.0497,7.792,8.902,20.887,,5.948,226.28,232.86,,47.97,37706.3,2.3799,0.1581,0.07503,51.29,0.589,0.07816,5.242,,3.594,47.24,,,8.532,19.209,,2081.16,,0.5317,4.644,0.646,0.02446,0.15416,0.06241,4.603,1.4267,15.6,0.1805,0.005348,,,,0.14045,0.7687,2.499,14.479,70.73,0.4135,,,1.832,11.022,,1.7995,1.1438,,,,0.4786,99.22,,5.437,0.4063,0.2443,56.869,,,0.6459,0.627,,,,0.99,5.522,,0.10451,,1.1705,6.168,0.02129,,,2.4791,,0.118,170.28,0.6212,0.822,29.64,
2023-11-25,0.371,99.65,0.3942,,,0.1405,1.692,7.41,1.067,7.888,9.487,21.378,,6.332,227.56,234.45,,47.84,37766.6,2.4198,0.1648,0.07699,53.38,0.599,0.07895,5.331,,3.502,46.73,,,8.739,19.439,,2082.87,,0.5324,4.78,0.684,0.02636,0.15185,0.06362,4.719,1.4161,17.102,0.1814,0.005414,,,,0.13718,0.7907,2.4997,14.766,71.88,0.4644,,,1.884,11.311,,1.7852,1.1363,,,,0.4923,104.62,,5.444,0.429,0.226,58.83,,,0.6581,0.6554,,,,1.0196,5.9482,,0.1089,,1.1606,6.168,0.02229,,,2.7351,,0.12111,171.98,0.6227,0.847,30.17,
2023-11-26,0.3552,97.96,0.3873,,,0.1362,1.639,7.275,1.0374,7.719,9.91,21.081,,6.702,226.79,231.92,,46.72,37437.9,2.3355,0.1591,0.07487,52.64,0.581,0.07865,5.329,,3.442,45.24,,,8.658,19.122,,2061.97,,0.5345,4.597,0.688,0.02723,0.14966,0.06302,4.655,1.3602,17.072,0.1774,0.005245,,,,0.13019,0.7969,2.5,14.763,70.03,0.4506,,,1.828,10.89,,1.8174,1.0377,,,,0.4419,100.79,,5.258,0.425,0.2287,57.593,,,0.6919,0.6351,,0.4184,,0.9799,5.4367,,0.10779,,1.1939,6.182,0.02241,,,2.6614,,0.11992,169.5,0.6159,0.842,29.57,
2023-11-27,0.3444,96.28,0.3777,,,0.1317,1.628,6.952,1.0176,7.466,9.3,20.361,,6.856,223.15,227.42,,45.55,37234.3,2.1962,0.1558,0.07344,50.96,0.558,0.07883,5.155,,3.221,44.0,,,8.42,18.547,,2027.57,,0.5142,4.542,0.66,0.02733,0.14842,0.06161,4.477,1.3435,16.68,0.171,0.004984,,,,0.1286,0.7636,2.3634,14.181,69.22,0.4409,,,1.78,10.737,,1.7239,1.0206,,,,0.4154,99.04,,5.475,0.4055,0.2307,55.03,,,0.6534,0.5931,,0.3411,,0.9543,5.889,,0.10177,,1.1379,6.297,0.02152,,,2.5086,,0.11651,165.57,0.6038,0.807,28.81,
2023-11-28,0.3437,96.96,0.3859,,,0.133,1.58,7.028,1.0176,7.912,9.249,20.699,,6.785,223.36,229.69,,46.22,37812.1,2.2462,0.1535,0.07311,51.25,0.563,0.08087,5.275,,3.209,43.93,,,8.595,18.858,,2048.2,,0.5407,4.536,0.666,0.02628,0.14675,0.06118,4.588,1.3454,16.581,0.1728,0.005005,,,,0.13269,0.7653,2.3388,14.525,69.79,0.4443,,,1.821,10.921,,1.7143,1.0647,,,,0.4213,99.76,,5.998,0.4144,0.2823,58.183,,,0.7241,0.6184,,0.4122,,0.9602,6.2373,,0.10291,,1.1335,6.169,0.02162,,,2.5206,,0.11858,167.66,0.6105,0.815,29.04,
2023-11-29,0.3426,96.53,0.3818,,,0.1341,1.579,7.022,1.0079,7.735,9.215,21.125,,6.483,223.19,227.43,,46.41,37837.1,2.2224,0.1493,0.07396,51.21,0.549,0.08047,5.16,,3.24,43.53,,,8.498,18.744,,2028.41,,0.5228,4.436,0.651,0.02509,0.1433,0.06016,4.511,1.2798,16.739,0.2545,0.004921,,,,0.12899,0.7679,2.2606,14.513,70.03,0.4411,,,1.798,10.842,,1.6899,1.0475,,,,0.4024,98.18,,6.369,0.4116,0.2533,59.324,,,0.7225,0.601,,0.362,,0.9645,6.0194,,0.10345,,1.1123,6.006,0.02178,,,2.3417,,0.11861,166.06,0.6091,0.826,29.08,
2023-11-30,0.3417,98.35,0.3759,,,0.1337,1.573,6.98,1.0067,7.853,9.247,21.409,,6.363,221.37,227.67,,46.33,37716.8,2.2835,0.1496,0.07306,50.62,0.558,0.08347,5.475,,3.251,43.49,,,8.429,18.656,,2051.76,,0.5286,4.387,0.653,0.02518,0.14292,0.06032,4.566,1.282,18.424,0.2348,0.00493,,,,0.12847,0.7662,2.3561,14.407,69.46,0.4322,,,1.882,11.143,,1.6735,1.0485,,,,0.3836,100.19,,6.456,0.4092,0.2392,59.309,,,0.6918,0.5972,,0.3568,,1.011,6.3951,,0.1035,,1.1129,5.962,0.02138,,,2.435,,0.11833,169.96,0.6065,0.834,29.57,
2023-12-01,0.3512,100.18,0.3845,,,0.1395,1.602,7.062,1.0341,8.426,9.465,21.875,,6.491,225.18,228.64,,47.73,38660.0,2.3375,0.1533,0.07442,51.5,0.572,0.08385,5.471,,3.092,45.43,,,8.587,18.991,,2086.99,,0.5548,4.51,0.677,0.02605,0.15011,0.06089,4.692,1.4434,17.965,0.2399,0.005094,,,,0.13793,0.785,2.3898,14.991,71.6,0.4397,,,1.894,11.22,,1.6584,1.0731,,,,0.3981,100.19,,6.453,0.4151,0.2491,59.75,,,0.7632,0.613,,0.3737,,0.9989,7.0917,,0.10306,,1.1233,6.019,0.02254,,,2.4007,,0.11986,171.67,0.6129,0.844,29.8,
2023-12-02,0.3571,104.27,0.3982,,,0.148,1.637,7.347,1.1117,8.213,9.629,22.252,,6.663,228.3,229.24,,48.6,39435.0,2.3754,0.1677,0.07646,52.29,0.61,0.08623,5.564,,3.416,46.48,,,8.977,19.619,,2165.28,,0.5589,4.666,0.691,0.02653,0.15215,0.06255,4.838,1.4122,17.782,0.3115,0.005422,,,,0.1374,0.8055,2.43,15.999,72.24,0.4584,,,2.011,11.761,,1.7575,1.1061,,,,0.4613,101.69,,7.095,0.4292,0.2706,63.684,,,0.7809,0.6258,,0.4544,,1.0921,8.8602,,0.10319,,1.2017,6.175,0.02293,,,2.5568,,0.12166,172.72,0.6213,0.87,31.43,
2023-12-03,0.3556,102.83,0.3952,,,0.1514,1.59,7.31,1.0981,8.037,9.533,21.957,,6.744,230.16,228.23,,50.31,39979.7,2.3523,0.1658,0.07752,51.21,0.604,0.08574,5.542,,3.345,49.62,,,8.817,19.861,,2193.24,,0.5584,4.577,0.685,0.02669,0.14964,0.06237,4.714,1.4305,17.443,0.327,0.005334,,,,0.14021,0.8015,2.4316,15.721,72.33,0.4507,,,1.982,12.193,,1.7205,1.1048,,,,0.4356,100.8,,6.974,0.4283,0.2662,63.015,,,0.8296,0.6158,,0.5391,,1.0876,8.5899,,0.10313,,1.2263,6.061,0.02269,,,2.4665,,0.12208,172.5,0.6236,0.855,30.85,
